-122.068618,36.987820
-122.068211,36.988196
-122.068077,36.988664
-122.067893,36.989197
-122.067459,36.989667
-122.066897,36.989974
-122.066403,36.990300
-122.066222,36.990808
-122.066459,36.991318
-122.066683,36.991739
-122.066639,36.992244
-122.066335,36.992623
-122.065785,36.992866
-122.065223,36.992889
-122.064647,36.992890
-122.064154,36.993137
-122.063870,36.993596
-122.063605,36.994038
-122.063362,36.994566
-122.063275,36.995061
-122.063317,36.995544
-122.063516,36.996008
-122.063598,36.996510
-122.063552,36.997029
-122.063610,36.997524
-122.064010,36.997946
-122.064391,36.998480
-122.064417,36.998960
-122.064081,36.999372
-122.063677,36.998846
-122.063392,36.999157
-122.063557,36.999675
-122.062993,36.999664
-122.062689,37.000190
-122.062803,37.000707
-122.064357,36.999226
-122.063611,36.999572
-122.063683,36.999112
-122.064453,36.999079
-122.064410,36.998577
-122.064226,36.998140
-122.063838,36.997773
-122.063583,36.997301
-122.063552,36.996820
-122.063578,36.996334
-122.063449,36.995844
-122.063249,36.995343
-122.063306,36.994847
-122.063440,36.994379
-122.063663,36.993939
-122.063930,36.993498
-122.064184,36.993095
-122.064683,36.992888
-122.065364,36.992891
-122.065986,36.992811
-122.066452,36.992517
-122.066691,36.992087
-122.066650,36.991635
-122.066382,36.991209
-122.066227,36.990696
-122.066455,36.990243
-122.066974,36.989938
-122.067514,36.989623
-122.067860,36.989249
-122.068059,36.988746
-122.068180,36.988262
-122.068578,36.987909
-122.068531,36.987381
-122.068252,36.986851
-122.067980,36.986432
-122.067635,36.985984
-122.067213,36.985507
-122.066831,36.985064
-122.066221,36.984609
-122.065749,36.984259
-122.065190,36.983902
-122.064522,36.983530
-122.063875,36.983222
-122.063213,36.982907
-122.062616,36.982596
-122.061963,36.982188
-122.061408,36.981791
-122.060931,36.981411
-122.060439,36.981009
-122.059963,36.980630
-122.059543,36.980302
-122.059150,36.979915
-122.058821,36.979525
-122.058349,36.979108
-122.057848,36.978695
-122.057336,36.978409
-122.056833,36.978069
-122.056357,36.977746
-122.055875,36.977479
-122.055318,36.977327
-122.054661,36.977282
-122.054045,36.977227
-122.053331,36.977204
-122.052779,36.977118
-122.052136,36.977110
-122.051477,36.977140
-122.050841,36.977211
-122.050230,36.977342
-122.049606,36.977474
-122.049034,36.977633
-122.048385,36.977715
-122.047829,36.977843
-122.047272,36.977962
-122.046662,36.978111
-122.046013,36.978199
-122.045320,36.978122
-122.044600,36.977992
-122.043978,36.977895
-122.043347,36.977780
-122.042763,36.977695
-122.042148,36.977612
-122.041531,36.977514
-122.040880,36.977383
-122.040303,36.977291
-122.039736,36.977166
-122.039133,36.977081
-122.038496,36.977079
-122.037892,36.977080
-122.037302,36.977055
-122.036734,36.977212
-122.036105,36.977388
-122.035387,36.977476
-122.035336,36.977017
-122.035159,36.976574
-122.034997,36.976077
-122.034820,36.975619
-122.034164,36.975509
-122.033541,36.975678
-122.033005,36.975887
-122.032510,36.976222
-122.032139,36.976581
-122.031829,36.977109
-122.031739,36.977618
-122.031716,36.978159
-122.031714,36.978662
-122.031784,36.979188
-122.031952,36.979680
-122.032144,36.980249
-122.032275,36.980848
-122.032290,36.981430
-122.032215,36.981880
-122.031971,36.982461
-122.031599,36.982994
-122.031110,36.983473
-122.030558,36.983808
-122.030061,36.984139
-122.029338,36.984487
-122.028795,36.984672
-122.028213,36.984846
-122.027635,36.985002
-122.027027,36.985143
-122.026427,36.985267
-122.025746,36.985412
-122.025151,36.985529
-122.024580,36.985664
-122.024721,36.986106
-122.025049,36.986484
-122.025349,36.986866
-122.025726,36.987268
-122.026095,36.987739
-122.026481,36.988233
-122.026827,36.988733
-122.026882,36.989213
-122.026736,36.989673
-122.026732,36.990231
-122.026962,36.990766
-122.027310,36.991141
-122.027631,36.991557
-122.027995,36.991913
-122.028133,36.992366
-122.028161,36.992911
-122.028305,36.993349
-122.028490,36.993795
-122.028454,36.994356
-122.028445,36.994915
-122.028603,36.995353
-122.028707,36.995801
-122.028793,36.996335
-122.028783,36.996870
-122.028741,36.997343
-122.062582,37.000789
-122.062582,37.000786
-122.052598,36.975369
-122.052598,36.975369
-122.052596,36.975276
-122.052147,36.974995
-122.051676,36.974712
-122.051183,36.974385
-122.050712,36.974111
-122.050221,36.973821
-122.049764,36.973471
-122.049348,36.973147
-122.048990,36.972781
-122.048639,36.972366
-122.048333,36.971911
-122.048166,36.971452
-122.047940,36.970985
-122.047659,36.970580
-122.047288,36.970159
-122.046749,36.969832
-122.046218,36.969530
-122.045688,36.969308
-122.045281,36.968954
-122.044745,36.968726
-122.044162,36.968526
-122.043589,36.968284
-122.043081,36.968090
-122.042568,36.967856
-122.042108,36.967562
-122.041597,36.967346
-122.041086,36.967085
-122.040601,36.966754
-122.040171,36.966413
-122.039650,36.966114
-122.039188,36.965777
-122.038741,36.965485
-122.038298,36.965177
-122.037821,36.964912
-122.037410,36.964601
-122.036974,36.964314
-122.036503,36.963981
-122.036049,36.963708
-122.035610,36.963390
-122.035028,36.963195
-122.034652,36.962816
-122.034208,36.962524
-122.033767,36.962228
-122.033333,36.961929
-122.032843,36.961638
-122.032395,36.961318
-122.031935,36.961043
-122.031514,36.960710
-122.030998,36.960471
-122.030419,36.960391
-122.029849,36.960377
-122.029254,36.960447
-122.028727,36.960641
-122.028216,36.960849
-122.027690,36.961047
-122.027190,36.961265
-122.026635,36.961351
-122.026056,36.961260
-122.025479,36.961339
-122.025276,36.961803
-122.025047,36.962241
-122.024609,36.962555
-122.024052,36.962641
-122.023509,36.962816
-122.022983,36.962981
-122.022475,36.963236
-122.021949,36.963449
-122.021423,36.963670
-122.020904,36.963884
-122.020393,36.964112
-122.019834,36.964284
-122.019262,36.964380
-122.018683,36.964496
-122.018114,36.964552
-122.017539,36.964608
-122.016933,36.964684
-122.016354,36.964748
-122.015791,36.964893
-122.015242,36.965005
-122.014713,36.965183
-122.014243,36.965481
-122.013760,36.965721
-122.013200,36.965781
-122.012720,36.966027
-122.012439,36.966439
-122.012185,36.966842
-122.018932,36.965109
-122.018941,36.965109
-122.019569,36.964794
-122.019888,36.964392
-122.020369,36.964133
-122.020920,36.963923
-122.021475,36.963721
-122.021971,36.963489
-122.022494,36.963251
-122.023040,36.963039
-122.023550,36.962824
-122.024082,36.962677
-122.024633,36.962570
-122.025088,36.962282
-122.025292,36.961862
-122.025401,36.961397
-122.025998,36.961379
-122.026595,36.961489
-122.027152,36.961400
-122.027684,36.961164
-122.028178,36.960948
-122.028705,36.960704
-122.029255,36.960531
-122.029859,36.960476
-122.030481,36.960511
-122.031088,36.960613
-122.031634,36.960872
-122.032114,36.961171
-122.032578,36.961491
-122.033034,36.961792
-122.033513,36.962099
-122.033966,36.962399
-122.034454,36.962714
-122.034898,36.963030
-122.035318,36.963332
-122.035796,36.963652
-122.036266,36.963955
-122.036724,36.964240
-122.037177,36.964559
-122.037611,36.964846
-122.038078,36.965142
-122.038517,36.965427
-122.038982,36.965718
-122.039421,36.966003
-122.039888,36.966290
-122.040297,36.966603
-122.040722,36.966304
-122.041090,36.965885
-122.041445,36.965475
-122.041789,36.965043
-122.042121,36.964679
-122.042471,36.964325
-122.042848,36.963867
-122.043177,36.963493
-122.043512,36.963092
-122.043841,36.962707
-122.044308,36.962443
-122.044835,36.962269
-122.045199,36.962654
-122.045420,36.963097
-122.045676,36.963517
-122.045936,36.964000
-122.046176,36.964456
-122.046023,36.964901
-122.045682,36.965311
-122.045281,36.965699
-122.044900,36.966081
-122.044558,36.966510
-122.044217,36.966885
-122.043888,36.967285
-122.043501,36.967677
-122.043155,36.968053
-122.043568,36.968398
-122.044208,36.968601
-122.044828,36.968847
-122.045404,36.969031
-122.045858,36.969308
-122.046298,36.969671
-122.046752,36.970064
-122.047201,36.970493
-122.047493,36.970995
-122.047594,36.971518
-122.047718,36.972093
-122.047932,36.972634
-122.048244,36.973044
-122.048811,36.973458
-122.049301,36.973704
-122.049933,36.973984
-122.050476,36.974238
-122.051001,36.974488
-122.051489,36.974726
-122.051961,36.974994
-122.052533,36.975340
-122.053020,36.975791
-122.053354,36.976252
-122.053517,36.976776
-122.053614,36.977243
-122.053708,36.977701
-122.053962,36.978132
-122.054191,36.978641
-122.054288,36.979093
-122.054182,36.979649
-122.053886,36.980189
-122.053481,36.980594
-122.052945,36.980891
-122.052431,36.981192
-122.051928,36.981492
-122.051332,36.981840
-122.050846,36.982105
-122.050209,36.982465
-122.049648,36.982768
-122.049177,36.983101
-122.048788,36.983498
-122.048486,36.983964
-122.048266,36.984429
-122.048162,36.984924
-122.048164,36.985400
-122.048247,36.985853
-122.048353,36.986371
-122.048455,36.986845
-122.048604,36.987418
-122.048722,36.987920
-122.048818,36.988416
-122.048922,36.988892
-122.049012,36.989386
-122.049105,36.989879
-122.049204,36.990488
-122.049350,36.990972
-122.049571,36.991460
-122.049835,36.991960
-122.050073,36.992433
-122.050230,36.992915
-122.050306,36.993381
-122.050394,36.993866
-122.050459,36.994375
-122.050570,36.994881
-122.050708,36.995367
-122.050734,36.995876
-122.050626,36.996455
-122.050333,36.996916
-122.050212,36.997424
-122.050226,36.997900
-122.050305,36.998415
-122.050733,36.998713
-122.051373,36.998659
-122.051978,36.998622
-122.052604,36.998593
-122.053183,36.998611
-122.053794,36.998540
-122.054385,36.998518
-122.054916,36.998759
-122.055449,36.998948
-122.055791,36.999325
-122.056113,36.999703
-122.056586,36.999977
-122.057199,37.000010
-122.057859,36.999958
-122.058456,36.999929
-122.059066,36.999843
-122.059631,36.999938
-122.060183,37.000052
-122.060800,37.000111
-122.061354,37.000012
-122.061972,36.999899
-122.062221,37.000330
-122.062317,37.000774
-122.062635,37.000774
-122.061935,36.998994
-122.062275,36.999368
-122.061847,36.999006
-122.062297,36.998637
-122.062752,36.998353
-122.062629,36.997843
-122.062029,36.997827
-122.061457,36.997769
-122.060945,36.997568
-122.060434,36.997252
-122.059896,36.996991
-122.059330,36.996881
-122.058758,36.996669
-122.058237,36.996874
-122.057704,36.997089
-122.057087,36.997171
-122.056547,36.997326
-122.055905,36.997354
-122.055330,36.997309
-122.055353,36.996828
-122.055237,36.996334
-122.055327,36.995888
-122.055462,36.995387
-122.055606,36.994908
-122.055585,36.994428
-122.055486,36.993976
-122.055243,36.993541
-122.055104,36.993054
-122.055107,36.992601
-122.055086,36.992098
-122.054911,36.991636
-122.054685,36.991164
-122.054556,36.990694
-122.054443,36.990227
-122.054341,36.989704
-122.054251,36.989256
-122.054142,36.988718
-122.054241,36.988207
-122.054419,36.987716
-122.054404,36.987183
-122.054173,36.986710
-122.053892,36.986291
-122.053603,36.985893
-122.053291,36.985466
-122.053005,36.985059
-122.052697,36.984673
-122.052403,36.984208
-122.052122,36.983800
-122.051822,36.983414
-122.051533,36.983008
-122.051240,36.982547
-122.051152,36.982083
-122.051615,36.981792
-122.052095,36.981505
-122.052548,36.981202
-122.053027,36.980921
-122.053482,36.980592
-122.053869,36.980188
-122.054104,36.979775
